新疆,10,104.52381956155143,0
新疆,11,13.433704798726405,0
新疆,12,-105.30268595041322,0
江苏,01,37.75364077669903,0
江苏,02,40.105120072496604,0
江苏,03,117.62864077669903,0
江苏,04,166.26120689655173,0
江苏,05,209.49936305732484,0
江苏,06,271.7671111111111,0
江苏,07,294.51628106255356,0
江苏,08,298.2772491349481,0
江苏,09,230.14030384271672,0
江苏,10,165.52530541012217,0
江苏,11,134.6552040348464,0
江苏,12,30.86460101867572,0
江西,01,56.19146825396825,0
江西,02,45.99405867062755,0
江西,03,145.28585723815877,0
江西,04,182.27787548364404,0
江西,05,209.54187192118226,0
江西,06,264.65257017863655,0
江西,07,293.8839068474105,0
江西,08,297.18489208633093,0
江西,09,252.96243425995493,0
江西,10,185.04289349327516,0
江西,11,151.51838810641627,0
江西,12,43.63518712836656,0
河北,01,-52.41503267973856,0
河北,02,-40.96484055600981,0
河北,03,53.52303228146536,0
河北,04,139.11666031261913,0
河北,05,187.2442328817283,0
河北,06,235.94216775181923,0
河北,07,254.3316081330869,0
河北,08,240.22635259477366,0
河北,09,204.2996894409938,0
河北,10,109.77769376181475,0
河北,11,41.25740131578947,0
河北,12,-64.41757840991977,0
河南,01,19.732212160413972,0
河南,02,41.5910176779742,0
河南,03,121.59276797244942,0
河南,04,182.16839261593876,0
河南,05,218.19049694856147,0
河南,06,294.3168093735917,0
河南,07,280.0477016478751,0
河南,08,282.03055434308163,0
河南,09,237.36964448495897,0
河南,10,156.11867442901925,0
河南,11,112.38537735849057,0
河南,12,24.442022667829118,0
浙江,01,76.15653775322284,0
浙江,02,63.09709135600164,0
浙江,03,140.9395503133063,0
浙江,04,173.45247295208657,0
浙江,05,197.5713738997321,0
浙江,06,253.46570972886764,0
浙江,07,303.97758358662617,0
浙江,08,306.054012345679,0
浙江,09,250.74649017248296,0
浙江,10,195.048751950078,0
浙江,11,167.78044739022369,0
浙江,12,71.07183580387685,0
海南,01,207.98677517802645,0
海南,02,180.36343115124154,0
海南,03,243.94111675126905,0
海南,04,248.76849894291755,0
海南,05,264.18788501026694,0
海南,06,296.67202572347264,0
海南,07,292.1817248459959,0
海南,08,283.06340956340955,0
海南,09,280.1751351351351,0
海南,10,251.85669125395154,0
海南,11,249.00342465753425,0
海南,12,182.75939086294417,0
湖北,01,89.11222020568663,0
湖北,02,91.88967373023881,0
湖北,03,167.0660806304941,0
湖北,04,203.64858044164038,0
湖北,05,227.43237454100367,0
湖北,06,281.0444303395747,0
湖北,07,294.8476800976801,0
湖北,08,302.24891908585545,0
湖北,09,256.26361031518627,0
湖北,10,196.72667501565437,0
湖北,11,172.2257217847769,0
湖北,12,90.65205395462907,0
湖南,01,55.148228176318064,0
湖南,02,43.819323671497585,0
湖南,03,147.2210708117444,0
湖南,04,180.96932234432234,0
湖南,05,197.80545454545455,0
湖南,06,261.2668552569543,0
湖南,07,289.28208616780046,0
湖南,08,301.23715596330277,0
湖南,09,259.7249640632487,0
湖南,10,188.3446511627907,0
湖南,11,160.68197703444832,0
湖南,12,62.25111706881144,0
澳门,01,174.31182795698925,0
澳门,02,140.85565476190476,0
澳门,03,207.14844804318489,0
澳门,04,228.21448467966573,0
澳门,05,246.37972972972972,0
澳门,06,277.8008356545961,0
澳门,07,296.93539703903093,0
澳门,08,287.4394557823129,0
澳门,09,293.30041724617524,0
澳门,10,257.07575757575756,0
澳门,11,228.29149232914924,0
澳门,12,152.77548209366392,0
甘肃,01,-50.363915225878415,0
甘肃,02,-49.24455507156192,0
甘肃,03,68.10189309576838,0
甘肃,04,104.43077379187667,0
甘肃,05,156.80715935334874,0
甘肃,06,208.43380793698879,0
甘肃,07,216.87307580598315,0
甘肃,08,208.97944199706313,0
甘肃,09,158.71954933008527,0
甘肃,10,86.30882787127251,0
甘肃,11,21.083676703645008,0
甘肃,12,-63.81269841269841,0
福建,01,119.32729432729433,0
福建,02,98.69289256198347,0
福建,03,169.69997017596182,0
福建,04,191.25023313646255,0
福建,05,205.33612403100776,0
福建,06,254.67443345036705,0
福建,07,292.0506870229008,0
福建,08,294.74845105328376,0
福建,09,270.2823042647995,0
福建,10,222.55407085146052,0
福建,11,194.60856769130152,0
福建,12,110.84383561643835,0
西藏,01,-65.91467576791808,0
西藏,02,-55.689733840304186,0
西藏,03,29.726904922454484,0
西藏,04,57.522483940042825,0
西藏,05,97.03623693379791,0
西藏,06,130.9608540925267,0
西藏,07,152.81962681409814,0
西藏,08,156.44140350877194,0
西藏,09,111.3475073313783,0
西藏,10,56.87438596491228,0
西藏,11,2.742035742035742,0
西藏,12,-32.19624217118998,0
贵州,01,60.76486915146709,0
贵州,02,42.40927152317881,0
贵州,03,153.95973154362417,0
贵州,04,160.88095238095238,0
贵州,05,177.3634833824148,0
贵州,06,225.37920749893482,0
贵州,07,255.95344046147508,0
贵州,08,258.1771140092554,0
贵州,09,216.4547038327526,0
贵州,10,170.96383515559293,0
贵州,11,152.37900355871886,0
贵州,12,58.939069575957184,0
辽宁,01,-79.44028733912002,0
辽宁,02,-58.60133111480865,0
辽宁,03,36.224483687518706,0
辽宁,04,124.34656584751103,0
辽宁,05,172.80233630494928,0
辽宁,06,211.31650793650795,0
辽宁,07,250.21818736649374,0
辽宁,08,233.5172839506173,0
辽宁,09,193.114653784219,0
辽宁,10,102.85014137606032,0
辽宁,11,42.09159802306425,0
辽宁,12,-80.62426855558978,0
重庆,01,78.07148794679966,0
重庆,02,73.63502304147465,0
重庆,03,165.74916943521595,0
重庆,04,185.724375538329,0
重庆,05,209.94979079497907,0
重庆,06,259.18275862068964,0
重庆,07,301.50830564784053,0
重庆,08,328.8559393428812,0
重庆,09,238.29293809938972,0
重庆,10,190.47013651877134,0
重庆,11,159.40427426536064,0
重庆,12,78.52203389830508,0
陕西,01,7.725352112676056,0
陕西,02,14.267396403440188,0
陕西,03,110.41654978962131,0
陕西,04,151.88929351784412,0
陕西,05,189.8088857545839,0
陕西,06,252.72279411764706,0
陕西,07,255.9417199715707,0
陕西,08,260.63753581661894,0
陕西,09,193.65421956684094,0
陕西,10,126.21783625730994,0
陕西,11,81.14501992031873,0
陕西,12,0.2810734463276836,0
青海,01,-114.2252106286455,0
青海,02,-104.48434688736955,0
青海,03,4.873949579831932,0
青海,04,26.48796651552145,0
青海,05,78.65434706089405,0
青海,06,115.18586005830903,0
青海,07,135.51087719298246,0
青海,08,154.46582278481011,0
青海,09,82.10310841546627,0
青海,10,27.323518720465284,0
青海,11,-33.13939634630659,0
青海,12,-99.9560750974141,0
香港,01,175.79707218576476,0
香港,02,146.08547486033518,0
香港,03,213.42177914110428,0
香港,04,233.66107382550337,0
香港,05,249.59311150029188,0
香港,06,284.719806763285,0
香港,07,300.928490990991,0
香港,08,286.42740046838406,0
香港,09,290.2039772727273,0
香港,10,257.7580310880829,0
香港,11,230.47046523784633,0
香港,12,155.04793472718,0
黑龙江,01,-200.98488396849052,0
黑龙江,02,-147.71421812159923,0
黑龙江,03,-30.650530785562633,0
黑龙江,04,66.60013440860214,0
黑龙江,05,132.05470990514007,0
黑龙江,06,195.48848987108656,0
黑龙江,07,232.01763279700242,0
黑龙江,08,194.0514640638864,0
黑龙江,09,145.2786046511628,0
黑龙江,10,45.45686540198735,0
黑龙江,11,-60.123650637880274,0
黑龙江,12,-173.42532751091704,0
